site_set,condition,gc_class,n_sites_per_gene,level,base_level,d_A_n_genes,d_A_mean,d_A_median,d_A_sd,d_A_q25,d_A_q75,d_A_frac_improved
private,add_cone_removed_a1.0,gc_down,15.13939381105006,27.003904386928497,34.0161964380716,395,-7.012292051143107,-7.581699346405223,11.421098390657065,-13.725145661177246,0.0718285632014064,0.2531645569620253
private,add_cone_removed_a1.0,gc_neutral,16.335380772005774,42.999217082454905,39.95829358341872,395,3.040923499036182,3.0707070707070727,10.855696851850103,-3.333333333333333,9.550264550264554,0.6151898734177215
private,add_gc_removed_a1.0,gc_up,22.58695684523809,40.50507827696906,41.22955673674492,394,-0.7244784597758595,-0.6904761904761934,13.192846038741257,-6.666666666666671,6.35188870147077,0.4441624365482233
private,add_gc_removed_a1.0,gc_down,15.237765286796536,38.57996676546419,34.0161964380716,395,4.563770327392586,4.670329670329675,11.065887321993216,-2.1849816849816843,10.601731601731604,0.6455696202531646
private,add_gc_removed_a1.0,gc_neutral,16.30522758838384,41.34609504198706,39.95829358341872,395,1.3878014585683345,0.4891774891774858,10.575960682271557,-4.885038363171358,7.10822510822511,0.529113924050633
private,add_gc_removed_a1.0_L24,gc_up,22.58711309523809,39.95654793878602,41.22955673674492,394,-1.2730087979588938,-1.131636707818819,11.370843110693992,-6.8634910782858105,5.017737139458822,0.434010152284264
private,add_gc_removed_a1.0_L24,gc_down,15.241872443528695,36.95314266055387,34.0161964380716,395,2.936946222482263,2.923839726165305,10.796477566592236,-3.290909090909089,8.390977443609028,0.6050632911392405
private,add_gc_removed_a1.0_L24,gc_neutral,16.33492307692308,41.15842898743953,39.95829358341872,395,1.2001354040208072,0.606060606060602,9.851637673161466,-4.853543171654621,7.467948717948719,0.5139240506329114
private,add_own,gc_up,22.73369642857143,50.97798189644077,41.22955673674492,394,9.748425159695856,9.930684554523562,14.339736849058957,1.9624505928853733,16.599828573512774,0.8071065989847716
private,add_own,gc_down,15.149563464313465,26.804355152395896,34.0161964380716,395,-7.21184128567571,-7.38095238095238,11.608587561595028,-13.333333333333332,0.0,0.230379746835443
private,add_own,gc_neutral,16.333318605006106,43.7970402408378,39.95829358341872,395,3.838746657419074,2.579365079365082,10.78403144787342,-2.8831168831168803,9.762845849802371,0.6025316455696202
private,add_own_L24,gc_up,22.66422287087912,43.00026910467223,41.22955673674492,394,1.7707123679273058,1.6061306405088018,12.75954064061944,-3.830325311942965,8.606504440087651,0.5634517766497462
private,add_own_L24,gc_down,15.202582455738709,31.76891399892873,34.0161964380716,395,-2.2472824391428694,-2.197802197802197,10.800005557200958,-8.084967320261438,4.099298634182352,0.4050632911392405
private,add_own_L24,gc_neutral,16.380094246031746,41.08240793833117,39.95829358341872,395,1.1241143549124488,0.4093567251461927,10.363806128715572,-5.074967945710981,7.279868917799947,0.5189873417721519
private,cross_gene_a1.0,gc_up,22.725250000000003,50.3052692194427,41.22955673674492,394,9.07571248269778,8.812719647502261,14.75543434800235,2.5756835762961687,15.847598697598697,0.8096446700507615
private,cross_gene_a1.0,gc_down,15.15222938172938,26.854990029757197,34.0161964380716,395,-7.161206408314416,-6.62645650719136,10.712693047103103,-13.634491348188986,0.0,0.2050632911392405
private,cross_gene_a1.0,gc_neutral,16.37026453754579,43.360342087692885,39.95829358341872,395,3.4020485042741546,3.1475029036004685,11.5699975086355,-3.260073260073259,10.732498869317556,0.6177215189873417
private,panel_other_k5,gc_up,22.703422619047625,49.380512798265606,41.22955673674492,394,8.150956061520686,7.09242643553927,13.74638285292975,0.0567139899438053,15.431699709917332,0.7538071065989848
private,panel_other_k5,gc_down,15.166860153735156,28.03385608287465,34.0161964380716,395,-5.982340355196955,-5.714285714285708,11.465438948872544,-13.145622198925828,0.8930849851902494,0.2658227848101265
private,panel_other_k5,gc_neutral,16.326723214285717,42.00182616108468,39.95829358341872,395,2.043532577665956,1.8701888015557917,11.15116598310708,-4.502120158408186,8.541666666666675,0.5518987341772152
private,panel_same_k5,gc_up,22.660898466117217,48.61216544793311,41.22955673674492,394,7.38260871118819,6.666666666666664,13.184237383782934,-0.2822814440461529,14.995459840287426,0.7233502538071066
private,panel_same_k5,gc_down,15.180750672938172,29.424719888146235,34.0161964380716,395,-4.591476549925372,-3.190391983495431,12.677747265871783,-12.803030303030305,3.2815734989648035,0.3569620253164557
private,panel_same_k5,gc_neutral,16.323722222222223,43.187568269755786,39.95829358341872,395,3.2292746863370585,2.421052631578945,10.912054097396028,-3.262578162578162,9.557234432234434,0.5949367088607594
private,random_a0.5,gc_up,22.638639880952383,40.944757210227216,41.22955673674492,394,-0.2847995265177038,0.0,10.820015755200709,-5.588563581984627,6.256689468027229,0.4873096446700508
private,random_a0.5,gc_down,15.22564548992674,33.20772634445541,34.0161964380716,395,-0.8084700936162003,-0.2894103946735527,10.49187772997974,-7.002217553688137,5.555555555555561,0.4582278481012658
private,random_a0.5,gc_neutral,16.34775487012987,39.81506577400924,39.95829358341872,395,-0.1432278094094828,0.0,9.244922159028937,-5.398262813897496,5.646997929606624,0.4835443037974684
private,random_a1.0,gc_up,22.62564887196137,40.22950345255658,41.22955673674492,394,-1.0000532841883405,-0.3193785206390238,11.677684072934394,-6.655677655677653,5.684622963227078,0.4568527918781725
private,random_a1.0,gc_down,15.219566086691088,33.621118507088376,34.0161964380716,395,-0.3950779309832281,0.0,11.41915857569759,-7.214285714285712,6.227860374919199,0.4860759493670886
private,random_a1.0,gc_neutral,16.355007350288602,40.61276560654168,39.95829358341872,395,0.6544720231229528,0.7122507122507145,9.704341977749062,-4.706959706959708,6.202027057909412,0.5265822784810127
private,random_a1.0_L24,gc_up,22.645689393939392,41.263257048220346,41.22955673674492,394,0.0337003114754239,0.0,11.76955543476384,-6.158668730650158,6.239697802197803,0.4720812182741117
private,random_a1.0_L24,gc_down,15.218203435453436,33.066122984400174,34.0161964380716,395,-0.9500734536714406,-0.9782608695652176,10.88656220034698,-7.543298771121354,6.04805409187145,0.4556962025316455
private,random_a1.0_L24,gc_neutral,16.31800843253968,39.76439155183418,39.95829358341872,395,-0.193902031584542,-0.4863147605083142,9.761009148743758,-5.909902597402599,5.100225854555578,0.4506329113924051
private,random_a2.0,gc_up,22.642018262987012,40.66782992810514,41.22955673674492,394,-0.5617268086397732,-0.170848946711013,11.639966790626085,-6.666666666666671,4.729090354090353,0.467005076142132
private,random_a2.0,gc_down,15.192791385697635,34.419071770594655,34.0161964380716,395,0.4028753325230528,0.0,10.856780163923077,-6.649184149184153,7.091535402581911,0.4962025316455696
private,random_a2.0,gc_neutral,16.361150297619048,40.62794982844659,39.95829358341872,395,0.6696562450278696,0.7017543859649109,10.13553139181301,-4.778048038917603,6.6323188770119685,0.5265822784810127
shared_not_private,add_a0.5,gc_up,66.75098226773227,50.04724143303495,45.33703312278598,400,4.710208310248976,4.484647772795324,7.26622828299933,0.5684118499380837,8.726871898922802,0.7625
shared_not_private,add_a0.5,gc_down,40.16246536449662,33.26998708195805,37.47682360630548,400,-4.206836524347422,-3.7797619047619087,7.668417179382585,-9.073295985060692,0.2287197773846401,0.2575
shared_not_private,add_a0.5,gc_neutral,28.562730807387062,45.17059255087442,43.62819812991429,397,1.5423944209601337,1.089073187091671,8.648955492563283,-3.93010752688172,6.584960137901312,0.5591939546599496
shared_not_private,add_a0.5_L24,gc_up,66.7022831439394,46.44251396857161,45.33703312278598,400,1.1054808457856329,0.8320436597497176,6.541402158716004,-2.60586444302041,4.975100808240002,0.5625
shared_not_private,add_a0.5_L24,gc_down,40.220414568070815,35.29057515371565,37.47682360630548,400,-2.186248452589824,-2.152108502337388,7.779048820879287,-6.860220144639269,2.755027080353827,0.39
shared_not_private,add_a0.5_L24,gc_neutral,28.58255769230769,44.69407471439435,43.62819812991429,397,1.0658765844800586,0.5392156862745097,8.17331095210993,-3.602941176470587,4.981549364613876,0.5415617128463476
shared_not_private,add_a1.0,gc_up,66.84534338924965,54.7289410261807,45.33703312278598,400,9.391907903394726,8.419676261015212,8.5790295827568,3.812911575553796,13.53235112991202,0.895
shared_not_private,add_a1.0,gc_down,40.03848647879898,29.788486838184216,37.47682360630548,400,-7.688336768121262,-7.859319616007735,8.533157304075834,-12.958313737150732,-2.1790566749494755,0.145
shared_not_private,add_a1.0,gc_neutral,28.58149152930403,45.92824054226532,43.62819812991429,397,2.300042412351035,1.879992894091956,8.774871224577693,-2.8350804045642377,7.214452214452223,0.6045340050377834
shared_not_private,add_a1.0_L24,gc_up,66.75712472943722,47.46701189528803,45.33703312278598,400,2.129978772502056,1.8704836832570173,6.774193477813706,-2.7260994182372507,6.648018219152089,0.6075
shared_not_private,add_a1.0_L24,gc_down,40.22264236111111,35.17177275213793,37.47682360630548,400,-2.3050508541675447,-1.923759579895268,7.819044591461218,-6.629102580112206,2.314095175550281,0.3575
shared_not_private,add_a1.0_L24,gc_neutral,28.63313408119658,44.54181886435428,43.62819812991429,397,0.913620734439984,0.4342671133331137,8.75635851377961,-3.846153846153847,5.223684210526315,0.5264483627204031
shared_not_private,add_a2.0,gc_up,67.10789687049062,60.09669476138922,45.33703312278598,400,14.75966163860326,13.7526512082639,10.827105847608236,7.4630851374893155,21.50382860207632,0.935
shared_not_private,add_a2.0,gc_down,39.94576234876234,22.349521946409837,37.47682360630548,400,-15.127301659895643,-14.422830698437426,11.285183235007407,-21.957231897248924,-8.44174150470391,0.0625
