site_set,condition,gc_class,n_sites_per_gene,level,base_level,d_A_n_genes,d_A_mean,d_A_median,d_A_sd,d_A_q25,d_A_q75,d_A_frac_improved
private,random_a1.0_L24,gc_up,22.74441145119537,41.34942162499698,41.27967564866709,392,0.0697459763298905,0.0,11.758908299219176,-6.123065015479879,6.25,0.4719387755102041
private,random_a1.0_L24,gc_down,15.292164256737118,33.02314360111185,33.97562840872661,394,-0.9524848076147692,-1.0843685300207038,10.90029836730403,-7.56494815668203,6.059741331650013,0.4568527918781725
private,random_a1.0_L24,gc_neutral,16.39498334928611,39.80772178873919,40.02699567120542,393,-0.2192738824662276,-0.5204678362573105,9.773372186548116,-5.910714285714285,5.089340598000042,0.4503816793893129
private,random_a2.0,gc_up,22.7411929778764,40.739795897126086,41.27967564866709,392,-0.5398797515409965,-0.170848946711013,11.623184658081872,-6.666666666666671,4.671601546601544,0.4668367346938775
private,random_a2.0,gc_down,15.26678154341471,34.40490697813424,33.97562840872661,394,0.4292785694076292,0.0,10.857878751164302,-6.583253347959236,7.100254880778135,0.4974619289340101
private,random_a2.0,gc_neutral,16.438342007657333,40.67567476396032,40.02699567120542,393,0.6486790927548985,0.7017543859649109,10.126399245306631,-4.615384615384613,6.625816993464049,0.5267175572519084
shared_not_private,add_a0.5,gc_up,67.06631383691685,50.10401149048739,45.42666645506129,398,4.677345035426106,4.445041551680433,7.260962132430353,0.5273324772554311,8.703532254174993,0.7613065326633166
shared_not_private,add_a0.5,gc_down,40.35674911004685,33.19376842407845,37.35893076010601,398,-4.165162336027559,-3.7476080682602415,7.652179823151666,-9.026831294060452,0.2534107941422263,0.2587939698492462
shared_not_private,add_a0.5,gc_neutral,28.701236992348804,45.20574556236653,43.64367337771712,396,1.562072184649427,1.1716775685128944,8.65099393905798,-3.8724841466776976,6.596108767393597,0.5606060606060606
shared_not_private,add_a0.5_L24,gc_up,67.01768406426069,46.53770248097649,45.42666645506129,398,1.1110360259152088,0.8320436597497176,6.515572624782492,-2.592888542482904,4.936154025888168,0.5628140703517588
shared_not_private,add_a0.5_L24,gc_down,40.41498951564906,35.20095492835744,37.35893076010601,398,-2.1579758317485664,-2.152108502337388,7.768571436529069,-6.8434021196690695,2.7596122013877817,0.3919597989949748
shared_not_private,add_a0.5_L24,gc_neutral,28.72116350985697,44.72802439801655,43.64367337771712,396,1.0843510202994526,0.5473856209150298,8.175346625002431,-3.6017842451665967,4.983636770935156,0.5429292929292929
shared_not_private,add_a1.0,gc_up,67.16130617010013,54.83540974155514,45.42666645506129,398,9.40874328649386,8.419676261015212,8.566721170056011,3.8170193890864432,13.493580873798964,0.8969849246231156
shared_not_private,add_a1.0,gc_down,40.23230425004923,29.607880406885304,37.35893076010601,398,-7.751050353220701,-7.901512741313091,8.47223819430156,-13.052812359911588,-2.192992632076839,0.14321608040201
shared_not_private,add_a1.0,gc_neutral,28.72009198925028,45.94952397797813,43.64367337771712,396,2.3058506002610124,1.8923773994269268,8.78520750228053,-2.8432220681290605,7.2268648018648065,0.6060606060606061
shared_not_private,add_a1.0_L24,gc_up,67.07248716526354,47.54850441737491,45.42666645506129,398,2.121837962313624,1.8704836832570173,6.785038530123969,-2.7315915087722864,6.621272307429059,0.6080402010050251
shared_not_private,add_a1.0_L24,gc_down,40.41738553880514,35.10092320147866,37.35893076010601,398,-2.258007558627348,-1.8894395136595925,7.810136228332753,-6.569978267346688,2.328135773182212,0.3592964824120603
shared_not_private,add_a1.0_L24,gc_neutral,28.77199405145385,44.59116689178951,43.64367337771712,396,0.9474935140724082,0.4944787550351179,8.741353910314631,-3.80636604774536,5.226485746029089,0.5277777777777778
shared_not_private,add_a2.0,gc_up,67.42502198039259,60.16836994444479,45.42666645506129,398,14.741703489383507,13.7526512082639,10.824087952229242,7.407232947823815,21.473278196979635,0.9346733668341708
shared_not_private,add_a2.0,gc_down,40.13895713443453,22.281240649658123,37.35893076010601,398,-15.077690110447882,-14.422830698437426,11.15144984459257,-21.9333734584694,-8.473222467855626,0.0628140703517587
shared_not_private,add_a2.0,gc_neutral,28.736063751296165,46.70810029970298,43.64367337771712,396,3.0644269219858686,2.8550536420101675,11.62986656460338,-3.147895972512625,9.216461969403138,0.6111111111111112
shared_not_private,add_a2.0_L24,gc_up,67.03478870724474,49.99156866672897,45.42666645506129,398,4.564902211667699,3.7729714483124432,8.294406687819114,-1.1333142056404597,9.183983533348329,0.7010050251256281
shared_not_private,add_a2.0_L24,gc_down,40.4469755921075,33.33229398142455,37.35893076010601,398,-4.026636778681457,-3.996482699004833,8.885588762932796,-10.134919693683928,1.9066910156747736,0.314070351758794
