layer,metric,family,rho
16,"k-mer composition (CDS, k=6)",peroxidase,0.3426170986345487
16,"k-mer composition (CDS, k=6)",peroxiredoxin,0.5420388667171471
16,"k-mer composition (CDS, k=6)",phosphodiesterase,0.3937009803007712
16,"k-mer composition (CDS, k=6)",rab_gtpase,0.4353992255332977
16,"k-mer composition (CDS, k=6)",ras_gtpases,0.5426360884320344
16,"k-mer composition (CDS, k=6)",rho_gtpase,0.5438064460263964
16,"k-mer composition (CDS, k=6)",serine_protease,0.3992362301034635
16,"k-mer composition (CDS, k=6)",serotonin_receptor,0.5544584376528408
16,"k-mer composition (CDS, k=6)",steap_metalloreductase,0.1984181024091478
16,"k-mer composition (CDS, k=6)",sulfotransferase,0.2945068249454312
16,"k-mer composition (CDS, k=6)",taste2_receptor,0.6063962331011662
16,"k-mer composition (CDS, k=6)",udp_glucuronosyltransferase,0.2079612010093293
16,patristic tree,adam_metallopeptidase,0.3749188977466526
16,patristic tree,adamts_metallopeptidase,0.2757479121390194
16,patristic tree,adrenoceptor,0.7774468503463023
16,patristic tree,alcohol_dehydrogenase,0.4990624348913117
16,patristic tree,aldehyde_dehydrogenase,0.3161901101962928
16,patristic tree,aldo_keto_reductase,0.4275261289202082
16,patristic tree,alkaline_phosphatase,0.1106174527227158
16,patristic tree,arachidonate_lipoxygenase,0.5282643833110484
16,patristic tree,arf_gtpase,0.5030844653357451
16,patristic tree,carbonic_anhydrase,0.5161365838713629
16,patristic tree,cxc_chemokine_receptor,0.7579564952527402
16,patristic tree,cytochrome_p450,0.4294639865118855
16,patristic tree,dopamine_receptor,0.5888524746564622
16,patristic tree,ectonucleotide_pyrophosphatase,0.4183516284725694
16,patristic tree,ferritin,0.7798121548295927
16,patristic tree,flavin_monooxygenase,0.2582510039775927
16,patristic tree,globins,0.6256520594980768
16,patristic tree,glutamate_metabotropic,0.3609272906614113
16,patristic tree,glutaredoxin,0.7020121354094084
16,patristic tree,glutathione_peroxidase,0.3946814642880382
16,patristic tree,glutathione_s_transferase,0.3772959241678956
16,patristic tree,guanylate_binding_protein,0.5017127799736495
16,patristic tree,heme_oxygenase,0.7994712834335476
16,patristic tree,histamine_receptor,0.464129118714399
16,patristic tree,histone_deacetylase_classI,0.3378877802703499
16,patristic tree,hox,0.645633074830421
16,patristic tree,m14_carboxypeptidase,0.4018147183434207
16,patristic tree,matrix_metalloproteinase,0.4545179092892314
16,patristic tree,metallothionein,0.3307192269969802
16,patristic tree,muscarinic_receptor,0.7016693402508312
16,patristic tree,nadph_oxidase,0.2148877115308901
16,patristic tree,nitric_oxide_synthase,0.5780546510613621
16,patristic tree,olfactory_receptors,0.612337526248171
16,patristic tree,opsins,0.5031962246875514
16,patristic tree,p2y_receptor,0.5133325695096304
16,patristic tree,peroxidase,0.346066395781517
16,patristic tree,peroxiredoxin,0.5313248112518345
16,patristic tree,phosphodiesterase,0.3920860320598287
16,patristic tree,rab_gtpase,0.4711048782681806
16,patristic tree,ras_gtpases,0.5434198508169633
16,patristic tree,rho_gtpase,0.5658793846407576
16,patristic tree,serine_protease,0.3984926037655353
16,patristic tree,serotonin_receptor,0.5582174831849283
16,patristic tree,steap_metalloreductase,0.2016737041062258
16,patristic tree,sulfotransferase,0.3237589628110949
16,patristic tree,taste2_receptor,0.6139182454654332
16,patristic tree,udp_glucuronosyltransferase,0.3902769096619364
16,species tree (mammal),adam_metallopeptidase,0.252525348866933
16,species tree (mammal),adamts_metallopeptidase,0.1887843281798902
16,species tree (mammal),adrenoceptor,0.5788525818485605
16,species tree (mammal),alcohol_dehydrogenase,0.308181123689145
16,species tree (mammal),aldehyde_dehydrogenase,0.207971675271856
16,species tree (mammal),aldo_keto_reductase,0.3609028069755247
16,species tree (mammal),alkaline_phosphatase,0.2107575087451248
16,species tree (mammal),arachidonate_lipoxygenase,0.4515186428455477
16,species tree (mammal),arf_gtpase,0.2634826090392604
16,species tree (mammal),carbonic_anhydrase,0.2273349855197116
16,species tree (mammal),cxc_chemokine_receptor,0.4467023757486912
16,species tree (mammal),cytochrome_p450,0.3293744516918805
16,species tree (mammal),dopamine_receptor,0.4326868402230174
16,species tree (mammal),ectonucleotide_pyrophosphatase,0.2607363478213739
16,species tree (mammal),ferritin,0.2913547740332208
16,species tree (mammal),flavin_monooxygenase,0.2995743618580325
16,species tree (mammal),globins,0.3898691609658414
16,species tree (mammal),glutamate_metabotropic,0.1688341198866643
16,species tree (mammal),glutaredoxin,0.3123102467364591
16,species tree (mammal),glutathione_peroxidase,0.3050371983143271
16,species tree (mammal),glutathione_s_transferase,0.1912387531766786
16,species tree (mammal),guanylate_binding_protein,0.3976943346508563
16,species tree (mammal),heme_oxygenase,0.4210449927431059
16,species tree (mammal),histamine_receptor,0.2088390010163587
16,species tree (mammal),histone_deacetylase_classI,0.134727964567186
16,species tree (mammal),histone_h4,-0.169326325848065
16,species tree (mammal),hox,0.4507735687968814
16,species tree (mammal),m14_carboxypeptidase,0.2569721889201214
16,species tree (mammal),matrix_metalloproteinase,0.3701705088912737
16,species tree (mammal),metallothionein,0.2703837287352573
16,species tree (mammal),muscarinic_receptor,0.5589033573090562
16,species tree (mammal),nadph_oxidase,0.1194395575531687
16,species tree (mammal),nitric_oxide_synthase,0.4205841610421099
16,species tree (mammal),olfactory_receptors,0.3483453402308321
16,species tree (mammal),opsins,0.2365048190395602
16,species tree (mammal),p2y_receptor,0.4098709023133621
16,species tree (mammal),peroxidase,0.314771424115885
16,species tree (mammal),peroxiredoxin,0.4063152965825688
16,species tree (mammal),phosphodiesterase,0.2924814995463186
16,species tree (mammal),rab_gtpase,0.2388467326863347
16,species tree (mammal),ras_gtpases,0.2873863175954941
16,species tree (mammal),rho_gtpase,0.328981911363201
16,species tree (mammal),serine_protease,0.365914638190936
16,species tree (mammal),serotonin_receptor,0.4666879791145545
16,species tree (mammal),steap_metalloreductase,0.2022353889374599
16,species tree (mammal),sulfotransferase,0.217410951402008
16,species tree (mammal),taste2_receptor,0.4545935805557219
16,species tree (mammal),udp_glucuronosyltransferase,0.4696607017462633
16,GC content (control),adam_metallopeptidase,0.2685445110127449
16,GC content (control),adamts_metallopeptidase,0.2421206228468886
16,GC content (control),adrenoceptor,0.5494106345394031
16,GC content (control),alcohol_dehydrogenase,0.249379685614977
16,GC content (control),aldehyde_dehydrogenase,0.1648966519369873
16,GC content (control),aldo_keto_reductase,0.3218660775166311
16,GC content (control),alkaline_phosphatase,0.2926110902000009
16,GC content (control),arachidonate_lipoxygenase,0.3227333079446906
16,GC content (control),arf_gtpase,0.3827672191530319
16,GC content (control),carbonic_anhydrase,0.300898589640123
16,GC content (control),cxc_chemokine_receptor,0.5251821318114648
16,GC content (control),cytochrome_p450,0.3045981078169693
16,GC content (control),dopamine_receptor,0.3602022542806606
16,GC content (control),ectonucleotide_pyrophosphatase,0.2296482901766875
16,GC content (control),ferritin,0.4216258365184553
16,GC content (control),flavin_monooxygenase,0.2329522620262618
16,GC content (control),globins,0.4878119114368174
16,GC content (control),glutamate_metabotropic,0.2867387981834394
16,GC content (control),glutaredoxin,0.4622659242145289
16,GC content (control),glutathione_peroxidase,0.4275679939015261
16,GC content (control),glutathione_s_transferase,0.2696239508161995
16,GC content (control),guanylate_binding_protein,0.2693090877467713
16,GC content (control),heme_oxygenase,0.3905525116811316
16,GC content (control),histamine_receptor,0.2613444139484392
16,GC content (control),histone_deacetylase_classI,0.176419761556474
16,GC content (control),histone_h4,0.7064383239974217
16,GC content (control),hox,0.4577675006715027
16,GC content (control),m14_carboxypeptidase,0.2123068832906618
16,GC content (control),matrix_metalloproteinase,0.31984196268979
16,GC content (control),metallothionein,0.1275176052591732
16,GC content (control),muscarinic_receptor,0.5377035480592491
16,GC content (control),nadph_oxidase,0.1084181817516958
16,GC content (control),nitric_oxide_synthase,0.4654810069016288
16,GC content (control),olfactory_receptors,0.3823556753631855
16,GC content (control),opsins,0.2513132408479012
16,GC content (control),p2y_receptor,0.2653933112268659
16,GC content (control),peroxidase,0.2881099648281731
16,GC content (control),peroxiredoxin,0.3982730092416358
16,GC content (control),phosphodiesterase,0.2227426421385704
16,GC content (control),rab_gtpase,0.2881293198294404
16,GC content (control),ras_gtpases,0.2995464618092529
16,GC content (control),rho_gtpase,0.3779886703867894
16,GC content (control),serine_protease,0.2870622830310484
16,GC content (control),serotonin_receptor,0.3458300942926611
16,GC content (control),steap_metalloreductase,0.3107703624976709
16,GC content (control),sulfotransferase,0.1992948685536824
16,GC content (control),taste2_receptor,0.3852644771480827
16,GC content (control),udp_glucuronosyltransferase,0.0953664084836361
17,"k-mer composition (CDS, k=6)",adam_metallopeptidase,0.4134435120781388
17,"k-mer composition (CDS, k=6)",adamts_metallopeptidase,0.2434003935168193
17,"k-mer composition (CDS, k=6)",adrenoceptor,0.6843392918812491
17,"k-mer composition (CDS, k=6)",alcohol_dehydrogenase,0.4198416556705326
17,"k-mer composition (CDS, k=6)",aldehyde_dehydrogenase,0.2461392949061778
17,"k-mer composition (CDS, k=6)",aldo_keto_reductase,0.3838315327057547
17,"k-mer composition (CDS, k=6)",alkaline_phosphatase,0.2479058609089568
17,"k-mer composition (CDS, k=6)",arachidonate_lipoxygenase,0.4782535171310676
17,"k-mer composition (CDS, k=6)",arf_gtpase,0.4686965084969016
17,"k-mer composition (CDS, k=6)",carbonic_anhydrase,0.4040877778662763
17,"k-mer composition (CDS, k=6)",cxc_chemokine_receptor,0.7066674297265848
17,"k-mer composition (CDS, k=6)",cytochrome_p450,0.4289454140911125
17,"k-mer composition (CDS, k=6)",dopamine_receptor,0.5615937517426748
17,"k-mer composition (CDS, k=6)",ectonucleotide_pyrophosphatase,0.350591397303491
17,"k-mer composition (CDS, k=6)",ferritin,0.6682817385711864
17,"k-mer composition (CDS, k=6)",flavin_monooxygenase,0.2374129155317987
17,"k-mer composition (CDS, k=6)",globins,0.6414826047051352
17,"k-mer composition (CDS, k=6)",glutamate_metabotropic,0.294444162893841
17,"k-mer composition (CDS, k=6)",glutaredoxin,0.6384064937226137
17,"k-mer composition (CDS, k=6)",glutathione_peroxidase,0.6159435435782229
17,"k-mer composition (CDS, k=6)",glutathione_s_transferase,0.3829171917371236
17,"k-mer composition (CDS, k=6)",guanylate_binding_protein,0.4485507246376811
17,"k-mer composition (CDS, k=6)",heme_oxygenase,0.760522496371553
17,"k-mer composition (CDS, k=6)",histamine_receptor,0.4868046178942287
17,"k-mer composition (CDS, k=6)",histone_deacetylase_classI,0.2480306674330872
17,"k-mer composition (CDS, k=6)",histone_h4,0.6954769867813346
17,"k-mer composition (CDS, k=6)",hox,0.6552143670323846
17,"k-mer composition (CDS, k=6)",m14_carboxypeptidase,0.3540313622036221
17,"k-mer composition (CDS, k=6)",matrix_metalloproteinase,0.4578621450726646
17,"k-mer composition (CDS, k=6)",metallothionein,0.3788297218427153
17,"k-mer composition (CDS, k=6)",muscarinic_receptor,0.6520929482229266
17,"k-mer composition (CDS, k=6)",nadph_oxidase,0.2281332069983294
17,"k-mer composition (CDS, k=6)",nitric_oxide_synthase,0.6260375579257943
17,"k-mer composition (CDS, k=6)",olfactory_receptors,0.5678400620096646
17,"k-mer composition (CDS, k=6)",opsins,0.5368409688202238
17,"k-mer composition (CDS, k=6)",p2y_receptor,0.5429594498265364
17,"k-mer composition (CDS, k=6)",peroxidase,0.317274712748348
17,"k-mer composition (CDS, k=6)",peroxiredoxin,0.527108523797214
17,"k-mer composition (CDS, k=6)",phosphodiesterase,0.366875556738882
17,"k-mer composition (CDS, k=6)",rab_gtpase,0.4327322394303665
17,"k-mer composition (CDS, k=6)",ras_gtpases,0.5285692740831778
17,"k-mer composition (CDS, k=6)",rho_gtpase,0.5221921571476636
17,"k-mer composition (CDS, k=6)",serine_protease,0.3678853367945622
17,"k-mer composition (CDS, k=6)",serotonin_receptor,0.5446119931688784
17,"k-mer composition (CDS, k=6)",steap_metalloreductase,0.1739124470323626
17,"k-mer composition (CDS, k=6)",sulfotransferase,0.3084842369509685
17,"k-mer composition (CDS, k=6)",taste2_receptor,0.6014830954187059
17,"k-mer composition (CDS, k=6)",udp_glucuronosyltransferase,0.1925293808983648
17,patristic tree,adam_metallopeptidase,0.371311125463214
17,patristic tree,adamts_metallopeptidase,0.2429854819341025
17,patristic tree,adrenoceptor,0.7781666801686203
17,patristic tree,alcohol_dehydrogenase,0.4759358288770053
17,patristic tree,aldehyde_dehydrogenase,0.3120877418036624
17,patristic tree,aldo_keto_reductase,0.4198866249120959
17,patristic tree,alkaline_phosphatase,0.1126512806079369
17,patristic tree,arachidonate_lipoxygenase,0.5262227245803205
17,patristic tree,arf_gtpase,0.5085564214690008
17,patristic tree,carbonic_anhydrase,0.50206752531467
17,patristic tree,cxc_chemokine_receptor,0.7728722359801794
17,patristic tree,cytochrome_p450,0.4205464604074396
17,patristic tree,dopamine_receptor,0.5722119111123385
17,patristic tree,ectonucleotide_pyrophosphatase,0.3842427953388559
17,patristic tree,ferritin,0.7652820093182799
17,patristic tree,flavin_monooxygenase,0.2562918461570014
17,patristic tree,globins,0.6173752069902707
17,patristic tree,glutamate_metabotropic,0.35804436501322
17,patristic tree,glutaredoxin,0.6986005267799698
17,patristic tree,glutathione_peroxidase,0.4161322898116429
17,patristic tree,glutathione_s_transferase,0.3408458906057292
17,patristic tree,guanylate_binding_protein,0.5414361001317523
17,patristic tree,heme_oxygenase,0.7664835164835163
17,patristic tree,histamine_receptor,0.487110598241074
17,patristic tree,histone_deacetylase_classI,0.3509633491404377
17,patristic tree,hox,0.6376614605688717
17,patristic tree,m14_carboxypeptidase,0.3743618775957145
17,patristic tree,matrix_metalloproteinase,0.4412928316817026
17,patristic tree,metallothionein,0.3589004413221513
17,patristic tree,muscarinic_receptor,0.7044708486323938
17,patristic tree,nadph_oxidase,0.2130506820981652
17,patristic tree,nitric_oxide_synthase,0.5822026552739664
17,patristic tree,olfactory_receptors,0.6134862648675646
17,patristic tree,opsins,0.5032935628817877
17,patristic tree,p2y_receptor,0.5126191849115622
17,patristic tree,peroxidase,0.3305102025651714
17,patristic tree,peroxiredoxin,0.5126952015746886
17,patristic tree,phosphodiesterase,0.3766474565764792
17,patristic tree,rab_gtpase,0.4660876685684716
17,patristic tree,ras_gtpases,0.5344688010774721
17,patristic tree,rho_gtpase,0.5443336959243265
17,patristic tree,serine_protease,0.3701876707463569
17,patristic tree,serotonin_receptor,0.5277959922137965
17,patristic tree,steap_metalloreductase,0.1920810437764302
17,patristic tree,sulfotransferase,0.3332345663968805
17,patristic tree,taste2_receptor,0.6079017402923972
17,patristic tree,udp_glucuronosyltransferase,0.3649094072890864
17,species tree (mammal),adam_metallopeptidase,0.2529671957644074
17,species tree (mammal),adamts_metallopeptidase,0.17861512225985
17,species tree (mammal),adrenoceptor,0.5944266737106588
17,species tree (mammal),alcohol_dehydrogenase,0.3074380165289256
17,species tree (mammal),aldehyde_dehydrogenase,0.203709887311151
17,species tree (mammal),aldo_keto_reductase,0.328617081955764
17,species tree (mammal),alkaline_phosphatase,0.2037480063795853
17,species tree (mammal),arachidonate_lipoxygenase,0.4416249429214229
17,species tree (mammal),arf_gtpase,0.2576270955040496
17,species tree (mammal),carbonic_anhydrase,0.2144760065736248
17,species tree (mammal),cxc_chemokine_receptor,0.4606309712835177
17,species tree (mammal),cytochrome_p450,0.3191033896245424
17,species tree (mammal),dopamine_receptor,0.409374816245933
17,species tree (mammal),ectonucleotide_pyrophosphatase,0.2197755327587251
17,species tree (mammal),ferritin,0.2701682182035587
17,species tree (mammal),flavin_monooxygenase,0.2805721355779719
17,species tree (mammal),globins,0.3656021185856362
17,species tree (mammal),glutamate_metabotropic,0.1694157931863762
17,species tree (mammal),glutaredoxin,0.3072148019501563
17,species tree (mammal),glutathione_peroxidase,0.3094406167637321
17,species tree (mammal),glutathione_s_transferase,0.1695873774272807
17,species tree (mammal),guanylate_binding_protein,0.3724637681159419
17,species tree (mammal),heme_oxygenase,0.3922454903586979
17,species tree (mammal),histamine_receptor,0.1929379552427805
17,species tree (mammal),histone_deacetylase_classI,0.1235971195474584
17,species tree (mammal),histone_h4,-0.0007963051441312
17,species tree (mammal),hox,0.4497001374838404
17,species tree (mammal),m14_carboxypeptidase,0.2406906821919864
17,species tree (mammal),matrix_metalloproteinase,0.3520060122841629
17,species tree (mammal),metallothionein,0.2519125217077261
17,species tree (mammal),muscarinic_receptor,0.517171418940315
17,species tree (mammal),nadph_oxidase,0.1217413046272099
17,species tree (mammal),nitric_oxide_synthase,0.4040109332820633
17,species tree (mammal),olfactory_receptors,0.3482384938792142
17,species tree (mammal),opsins,0.2231389876529712
17,species tree (mammal),p2y_receptor,0.405491071294423
17,species tree (mammal),peroxidase,0.2955451088801962
17,species tree (mammal),peroxiredoxin,0.3838727590186458
17,species tree (mammal),phosphodiesterase,0.2864863494363148
17,species tree (mammal),rab_gtpase,0.2306141324929105
17,species tree (mammal),ras_gtpases,0.2663207032507541
17,species tree (mammal),rho_gtpase,0.3169413743197003
17,species tree (mammal),serine_protease,0.3486668713990138
17,species tree (mammal),serotonin_receptor,0.4842975263473028
17,species tree (mammal),steap_metalloreductase,0.1947510027885224
17,species tree (mammal),sulfotransferase,0.2304599524784467
17,species tree (mammal),taste2_receptor,0.4299862754836007
17,species tree (mammal),udp_glucuronosyltransferase,0.4437653849418556
17,GC content (control),adam_metallopeptidase,0.2675782297883179
17,GC content (control),adamts_metallopeptidase,0.2069421960583908
17,GC content (control),adrenoceptor,0.5447150833414051
17,GC content (control),alcohol_dehydrogenase,0.2320125996844023
17,GC content (control),aldehyde_dehydrogenase,0.1581334585374127
17,GC content (control),aldo_keto_reductase,0.317454169904369
17,GC content (control),alkaline_phosphatase,0.2788428516296641
17,GC content (control),arachidonate_lipoxygenase,0.3178170651603408
17,GC content (control),arf_gtpase,0.3887996456438618
17,GC content (control),carbonic_anhydrase,0.2955514150794607
17,GC content (control),cxc_chemokine_receptor,0.506046950537497
17,GC content (control),cytochrome_p450,0.295502653854327
17,GC content (control),dopamine_receptor,0.3535360367899001
17,GC content (control),ectonucleotide_pyrophosphatase,0.2167219286271736
17,GC content (control),ferritin,0.4018548586542674
17,GC content (control),flavin_monooxygenase,0.233001863935932
17,GC content (control),globins,0.4893635751607523
17,GC content (control),glutamate_metabotropic,0.2816555167032851
17,GC content (control),glutaredoxin,0.4763977297626649
17,GC content (control),glutathione_peroxidase,0.4344035129127154
17,GC content (control),glutathione_s_transferase,0.2460804455338746
17,GC content (control),guanylate_binding_protein,0.3072000043396661
17,GC content (control),heme_oxygenase,0.4487427365949597
17,GC content (control),histamine_receptor,0.242851840746539
17,GC content (control),histone_deacetylase_classI,0.1678929560189544
17,GC content (control),histone_h4,0.7449536499268128
17,GC content (control),hox,0.4613721027730322
17,GC content (control),m14_carboxypeptidase,0.204708488758018
17,GC content (control),matrix_metalloproteinase,0.3142908910880583
17,GC content (control),metallothionein,0.1194122464160429
17,GC content (control),muscarinic_receptor,0.5031767689384258
17,GC content (control),nadph_oxidase,0.1033754325791142
17,GC content (control),nitric_oxide_synthase,0.4578644701205505
17,GC content (control),olfactory_receptors,0.3824256107859604
17,GC content (control),opsins,0.2468656226783382
17,GC content (control),p2y_receptor,0.2787409490580815
17,GC content (control),peroxidase,0.2792881922585521
17,GC content (control),peroxiredoxin,0.3947012716566703
17,GC content (control),phosphodiesterase,0.2121027962738813
17,GC content (control),rab_gtpase,0.2857130571979814
17,GC content (control),ras_gtpases,0.2960294804906818
17,GC content (control),rho_gtpase,0.3609897720348212
17,GC content (control),serine_protease,0.2708517223226431
17,GC content (control),serotonin_receptor,0.3228803908202228
17,GC content (control),steap_metalloreductase,0.286026562704601
17,GC content (control),sulfotransferase,0.1871733540601734
17,GC content (control),taste2_receptor,0.3714576884800319
17,GC content (control),udp_glucuronosyltransferase,0.0858212673686897
18,"k-mer composition (CDS, k=6)",adam_metallopeptidase,0.4130456739235572
18,"k-mer composition (CDS, k=6)",adamts_metallopeptidase,0.2486519115444151
18,"k-mer composition (CDS, k=6)",adrenoceptor,0.6796257482574796
18,"k-mer composition (CDS, k=6)",alcohol_dehydrogenase,0.4227863046044864
18,"k-mer composition (CDS, k=6)",aldehyde_dehydrogenase,0.2553379479152775
18,"k-mer composition (CDS, k=6)",aldo_keto_reductase,0.3772473628957946
18,"k-mer composition (CDS, k=6)",alkaline_phosphatase,0.2587183198638306
18,"k-mer composition (CDS, k=6)",arachidonate_lipoxygenase,0.4816303436576463
18,"k-mer composition (CDS, k=6)",arf_gtpase,0.4767207510962402
18,"k-mer composition (CDS, k=6)",carbonic_anhydrase,0.4035737928400949
18,"k-mer composition (CDS, k=6)",cxc_chemokine_receptor,0.714415707948869
18,"k-mer composition (CDS, k=6)",cytochrome_p450,0.4303495036488872
18,"k-mer composition (CDS, k=6)",dopamine_receptor,0.5657170644321823
18,"k-mer composition (CDS, k=6)",ectonucleotide_pyrophosphatase,0.3698289966557807
18,"k-mer composition (CDS, k=6)",ferritin,0.6575927153104135
18,"k-mer composition (CDS, k=6)",flavin_monooxygenase,0.2423307499368939
18,"k-mer composition (CDS, k=6)",globins,0.6433267108554963
18,"k-mer composition (CDS, k=6)",glutamate_metabotropic,0.2975546854484844
18,"k-mer composition (CDS, k=6)",glutaredoxin,0.6391168004280474
18,"k-mer composition (CDS, k=6)",glutathione_peroxidase,0.6190652732676744
18,"k-mer composition (CDS, k=6)",glutathione_s_transferase,0.3763783031567297
18,"k-mer composition (CDS, k=6)",guanylate_binding_protein,0.456455862977602
18,"k-mer composition (CDS, k=6)",heme_oxygenase,0.76966618287373
18,"k-mer composition (CDS, k=6)",histamine_receptor,0.4863535049167204
18,"k-mer composition (CDS, k=6)",histone_deacetylase_classI,0.2484738639767386
18,"k-mer composition (CDS, k=6)",histone_h4,0.6869565217391305
18,"k-mer composition (CDS, k=6)",hox,0.6560638800061391
18,"k-mer composition (CDS, k=6)",m14_carboxypeptidase,0.3602424287171245
18,"k-mer composition (CDS, k=6)",matrix_metalloproteinase,0.460147031329594
18,"k-mer composition (CDS, k=6)",metallothionein,0.389157892115018
18,"k-mer composition (CDS, k=6)",muscarinic_receptor,0.6514231968656157
18,"k-mer composition (CDS, k=6)",nadph_oxidase,0.2412508095820597
18,"k-mer composition (CDS, k=6)",nitric_oxide_synthase,0.6443832853648314
18,"k-mer composition (CDS, k=6)",olfactory_receptors,0.5706874770923863
18,"k-mer composition (CDS, k=6)",opsins,0.5443633026570757
18,"k-mer composition (CDS, k=6)",p2y_receptor,0.5430064926996965
18,"k-mer composition (CDS, k=6)",peroxidase,0.3279873867612337
18,"k-mer composition (CDS, k=6)",peroxiredoxin,0.5170122129207009
18,"k-mer composition (CDS, k=6)",phosphodiesterase,0.3668799065065238
18,"k-mer composition (CDS, k=6)",rab_gtpase,0.4396892043805176
18,"k-mer composition (CDS, k=6)",ras_gtpases,0.5323558663937777
18,"k-mer composition (CDS, k=6)",rho_gtpase,0.5237388306638576
18,"k-mer composition (CDS, k=6)",serine_protease,0.3719208531516016
18,"k-mer composition (CDS, k=6)",serotonin_receptor,0.5517204023542607
18,"k-mer composition (CDS, k=6)",steap_metalloreductase,0.1651686063519482
18,"k-mer composition (CDS, k=6)",sulfotransferase,0.3144906708771786
18,"k-mer composition (CDS, k=6)",taste2_receptor,0.6213062071044524
18,"k-mer composition (CDS, k=6)",udp_glucuronosyltransferase,0.2078018535237786
18,patristic tree,adam_metallopeptidase,0.3735653611500064
18,patristic tree,adamts_metallopeptidase,0.2469182119101561
18,patristic tree,adrenoceptor,0.775313249693249
18,patristic tree,alcohol_dehydrogenase,0.4800263907215778
18,patristic tree,aldehyde_dehydrogenase,0.3164351390101142
18,patristic tree,aldo_keto_reductase,0.425431204469982
18,patristic tree,alkaline_phosphatase,0.1206860734724511
18,patristic tree,arachidonate_lipoxygenase,0.5266693155196119
18,patristic tree,arf_gtpase,0.5183537033592878
18,patristic tree,carbonic_anhydrase,0.4968464402284087
18,patristic tree,cxc_chemokine_receptor,0.7780265134905647
18,patristic tree,cytochrome_p450,0.4210451864916186
18,patristic tree,dopamine_receptor,0.5800955163465272
18,patristic tree,ectonucleotide_pyrophosphatase,0.4029301665229873
18,patristic tree,ferritin,0.7625067562058958
18,patristic tree,flavin_monooxygenase,0.261125757585805
18,patristic tree,globins,0.6212336170150095
18,patristic tree,glutamate_metabotropic,0.3682345822762227
18,patristic tree,glutaredoxin,0.7013122309538607
18,patristic tree,glutathione_peroxidase,0.419935949283117
18,patristic tree,glutathione_s_transferase,0.3394702156889627
18,patristic tree,guanylate_binding_protein,0.5476284584980237
18,patristic tree,heme_oxygenase,0.7679970972423803
18,patristic tree,histamine_receptor,0.4900503681472523
18,patristic tree,histone_deacetylase_classI,0.3535481047954228
18,patristic tree,hox,0.6400800791189868
18,patristic tree,m14_carboxypeptidase,0.3819250480791517
18,patristic tree,matrix_metalloproteinase,0.4446937193340168
18,patristic tree,metallothionein,0.3618070498512299
18,patristic tree,muscarinic_receptor,0.7099112650456021
18,patristic tree,nadph_oxidase,0.2253381266322148
18,patristic tree,nitric_oxide_synthase,0.5943497369965394
18,patristic tree,olfactory_receptors,0.6157163076184986
18,patristic tree,opsins,0.5076266016003143
18,patristic tree,p2y_receptor,0.5129507461287065
18,patristic tree,peroxidase,0.3470045245364326
18,patristic tree,peroxiredoxin,0.5050379428034585
18,patristic tree,phosphodiesterase,0.3802022504319595
18,patristic tree,rab_gtpase,0.473471836054182
18,patristic tree,ras_gtpases,0.5393392382172726
18,patristic tree,rho_gtpase,0.5514988683157622
18,patristic tree,serine_protease,0.3729785516218492
18,patristic tree,serotonin_receptor,0.5354620680296381
18,patristic tree,steap_metalloreductase,0.1900652875747999
18,patristic tree,sulfotransferase,0.3450629467130602
18,patristic tree,taste2_receptor,0.6274809292857265
18,patristic tree,udp_glucuronosyltransferase,0.3794183238033505
18,species tree (mammal),adam_metallopeptidase,0.2531002940972565
18,species tree (mammal),adamts_metallopeptidase,0.1786337996659316
18,species tree (mammal),adrenoceptor,0.5923668537363865
18,species tree (mammal),alcohol_dehydrogenase,0.3140079172164733
18,species tree (mammal),aldehyde_dehydrogenase,0.2074417327068673
18,species tree (mammal),aldo_keto_reductase,0.3291333616954716
18,species tree (mammal),alkaline_phosphatase,0.2231414096739174
18,species tree (mammal),arachidonate_lipoxygenase,0.442629399492243
18,species tree (mammal),arf_gtpase,0.2617502890514395
18,species tree (mammal),carbonic_anhydrase,0.2075650404421666
18,species tree (mammal),cxc_chemokine_receptor,0.45347793491417
18,species tree (mammal),cytochrome_p450,0.320287799049793
18,species tree (mammal),dopamine_receptor,0.4110158576991983
18,species tree (mammal),ectonucleotide_pyrophosphatase,0.2425671553167776
18,species tree (mammal),ferritin,0.2699721498372974
18,species tree (mammal),flavin_monooxygenase,0.2848954078303384
18,species tree (mammal),globins,0.3630850388776668
18,species tree (mammal),glutamate_metabotropic,0.1734884183160375
18,species tree (mammal),glutaredoxin,0.3154911171450181
18,species tree (mammal),glutathione_peroxidase,0.3198754935068088
18,species tree (mammal),glutathione_s_transferase,0.1738494050189867
18,species tree (mammal),guanylate_binding_protein,0.3849143610013175
18,species tree (mammal),heme_oxygenase,0.3994401824590503
18,species tree (mammal),histamine_receptor,0.1945598568852201
18,species tree (mammal),histone_deacetylase_classI,0.1248028173405658
18,species tree (mammal),histone_h4,-0.00703933747412
18,species tree (mammal),hox,0.4480868257300277
18,species tree (mammal),m14_carboxypeptidase,0.2427804250056417
18,species tree (mammal),matrix_metalloproteinase,0.3532957714885495
18,species tree (mammal),metallothionein,0.2522471806502597
18,species tree (mammal),muscarinic_receptor,0.5135538768690238
18,species tree (mammal),nadph_oxidase,0.1311707628212222
18,species tree (mammal),nitric_oxide_synthase,0.413298873787869
