layer,condition,axis,family,rho
18,paired_p3_missense,within_family,glutathione_s_transferase,0.583400264791865
18,paired_p3_missense,within_family,guanylate_binding_protein,0.331554677206851
18,paired_p3_missense,within_family,heme_oxygenase,0.8413228281152809
18,paired_p3_missense,within_family,histamine_receptor,0.750198152085577
18,paired_p3_missense,within_family,histone_deacetylase_classI,0.8074916956569609
18,paired_p3_missense,within_family,histone_h4,0.4824494346233477
18,paired_p3_missense,within_family,hox,0.6858816927813383
18,paired_p3_missense,within_family,m14_carboxypeptidase,0.7268089773470747
18,paired_p3_missense,within_family,matrix_metalloproteinase,0.7421030317161688
18,paired_p3_missense,within_family,metallothionein,0.3288153900021872
18,paired_p3_missense,within_family,muscarinic_receptor,0.4449329860196649
18,paired_p3_missense,within_family,nadph_oxidase,0.7960323162713693
18,paired_p3_missense,within_family,nitric_oxide_synthase,0.5768337402147283
18,paired_p3_missense,within_family,olfactory_receptors,0.531385417446834
18,paired_p3_missense,within_family,opsins,0.7681381068175851
18,paired_p3_missense,within_family,p2y_receptor,0.5943760296794511
18,paired_p3_missense,within_family,peroxidase,0.7986214362003345
18,paired_p3_missense,within_family,peroxiredoxin,0.7290585571175876
18,paired_p3_missense,within_family,phosphodiesterase,0.8058914876272362
18,paired_p3_missense,within_family,rab_gtpase,0.7490800343492834
18,paired_p3_missense,within_family,ras_gtpases,0.6589522258657746
18,paired_p3_missense,within_family,rho_gtpase,0.7088994532117551
18,paired_p3_missense,within_family,serine_protease,0.5684790775329912
18,paired_p3_missense,within_family,serotonin_receptor,0.5437023639305214
18,paired_p3_missense,within_family,steap_metalloreductase,0.6786212311090054
18,paired_p3_missense,within_family,sulfotransferase,0.7293274201157759
18,paired_p3_missense,within_family,taste2_receptor,0.2138380844838067
18,paired_p3_missense,within_family,udp_glucuronosyltransferase,0.8762140117755091
19,natural,within_family,adam_metallopeptidase,1.0
19,natural,within_family,adamts_metallopeptidase,1.0
19,natural,within_family,adrenoceptor,1.0
19,natural,within_family,alcohol_dehydrogenase,1.0
19,natural,within_family,aldehyde_dehydrogenase,1.0
19,natural,within_family,aldo_keto_reductase,1.0
19,natural,within_family,alkaline_phosphatase,1.0
19,natural,within_family,arachidonate_lipoxygenase,1.0
19,natural,within_family,arf_gtpase,1.0
19,natural,within_family,carbonic_anhydrase,1.0
19,natural,within_family,cxc_chemokine_receptor,1.0
19,natural,within_family,cytochrome_p450,1.0
19,natural,within_family,dopamine_receptor,1.0
19,natural,within_family,ectonucleotide_pyrophosphatase,1.0
19,natural,within_family,ferritin,1.0
19,natural,within_family,flavin_monooxygenase,1.0
19,natural,within_family,globins,1.0
19,natural,within_family,glutamate_metabotropic,1.0
19,natural,within_family,glutaredoxin,1.0
19,natural,within_family,glutathione_peroxidase,1.0
19,natural,within_family,glutathione_s_transferase,1.0
19,natural,within_family,guanylate_binding_protein,1.0
19,natural,within_family,heme_oxygenase,1.0
19,natural,within_family,histamine_receptor,1.0
19,natural,within_family,histone_deacetylase_classI,1.0
19,natural,within_family,histone_h4,1.0
19,natural,within_family,hox,1.0
19,natural,within_family,m14_carboxypeptidase,1.0
19,natural,within_family,matrix_metalloproteinase,1.0
19,natural,within_family,metallothionein,1.0
19,natural,within_family,muscarinic_receptor,1.0
19,natural,within_family,nadph_oxidase,1.0
19,natural,within_family,nitric_oxide_synthase,1.0
19,natural,within_family,olfactory_receptors,1.0
19,natural,within_family,opsins,1.0
19,natural,within_family,p2y_receptor,1.0
19,natural,within_family,peroxidase,1.0
19,natural,within_family,peroxiredoxin,1.0
19,natural,within_family,phosphodiesterase,1.0
19,natural,within_family,rab_gtpase,1.0
19,natural,within_family,ras_gtpases,1.0
19,natural,within_family,rho_gtpase,1.0
19,natural,within_family,serine_protease,1.0
19,natural,within_family,serotonin_receptor,1.0
19,natural,within_family,steap_metalloreductase,1.0
19,natural,within_family,sulfotransferase,1.0
19,natural,within_family,taste2_receptor,1.0
19,natural,within_family,udp_glucuronosyltransferase,1.0
19,gc_match,within_family,adam_metallopeptidase,0.5924339380586913
19,gc_match,within_family,adamts_metallopeptidase,0.6459732088950485
19,gc_match,within_family,adrenoceptor,0.2866430580534981
19,gc_match,within_family,alcohol_dehydrogenase,0.799111049378429
19,gc_match,within_family,aldehyde_dehydrogenase,0.5613379229854312
19,gc_match,within_family,aldo_keto_reductase,0.56868876448532
19,gc_match,within_family,alkaline_phosphatase,0.7931158109176685
19,gc_match,within_family,arachidonate_lipoxygenase,0.5179265338415815
19,gc_match,within_family,arf_gtpase,0.3309514034938435
19,gc_match,within_family,carbonic_anhydrase,0.4621976194119675
19,gc_match,within_family,cxc_chemokine_receptor,0.4233186864966667
19,gc_match,within_family,cytochrome_p450,0.4955694027589726
19,gc_match,within_family,dopamine_receptor,0.2792690243511538
19,gc_match,within_family,ectonucleotide_pyrophosphatase,0.5834595330661665
19,gc_match,within_family,ferritin,0.3698329996748969
19,gc_match,within_family,flavin_monooxygenase,0.5612374487122536
19,gc_match,within_family,globins,0.3958388231874248
19,gc_match,within_family,glutamate_metabotropic,0.4377179541533438
19,gc_match,within_family,glutaredoxin,0.3428136027200237
19,gc_match,within_family,glutathione_peroxidase,0.2957621113818627
19,gc_match,within_family,glutathione_s_transferase,0.2813024702463003
19,gc_match,within_family,guanylate_binding_protein,0.2383399209486165
19,gc_match,within_family,heme_oxygenase,0.7720402239270163
19,gc_match,within_family,histamine_receptor,0.4819633606569983
19,gc_match,within_family,histone_deacetylase_classI,0.4966921161696476
19,gc_match,within_family,histone_h4,0.3203854116897595
19,gc_match,within_family,hox,0.2850777411936583
19,gc_match,within_family,m14_carboxypeptidase,0.5629880753175145
19,gc_match,within_family,matrix_metalloproteinase,0.496544804524117
19,gc_match,within_family,metallothionein,0.0668423051984472
19,gc_match,within_family,muscarinic_receptor,0.1846315434860012
19,gc_match,within_family,nadph_oxidase,0.7265219289455677
19,gc_match,within_family,nitric_oxide_synthase,0.3026337203403805
19,gc_match,within_family,olfactory_receptors,0.031971594169731
19,gc_match,within_family,opsins,0.4775014469123095
19,gc_match,within_family,p2y_receptor,0.196807095774652
19,gc_match,within_family,peroxidase,0.7447553997253578
19,gc_match,within_family,peroxiredoxin,0.5008166050201173
19,gc_match,within_family,phosphodiesterase,0.6656696751681577
19,gc_match,within_family,rab_gtpase,0.3810257728779469
19,gc_match,within_family,ras_gtpases,0.3067670707664791
19,gc_match,within_family,rho_gtpase,0.3987342722678987
19,gc_match,within_family,serine_protease,0.4046378285521472
19,gc_match,within_family,serotonin_receptor,0.3713672489306871
19,gc_match,within_family,steap_metalloreductase,0.3987316372041156
19,gc_match,within_family,sulfotransferase,0.4460064930305352
19,gc_match,within_family,taste2_receptor,-0.1520285548211359
19,gc_match,within_family,udp_glucuronosyltransferase,0.6451038266546287
19,dinuc_shuffle,within_family,adam_metallopeptidase,0.5539537386561073
19,dinuc_shuffle,within_family,adamts_metallopeptidase,0.6542930143600624
19,dinuc_shuffle,within_family,adrenoceptor,0.3378395571278797
19,dinuc_shuffle,within_family,alcohol_dehydrogenase,0.735655253837072
19,dinuc_shuffle,within_family,aldehyde_dehydrogenase,0.5784651192217645
19,dinuc_shuffle,within_family,aldo_keto_reductase,0.6174281844515129
19,dinuc_shuffle,within_family,alkaline_phosphatase,0.8885549435085037
19,dinuc_shuffle,within_family,arachidonate_lipoxygenase,0.5953473016277366
19,dinuc_shuffle,within_family,arf_gtpase,0.3400990696168643
19,dinuc_shuffle,within_family,carbonic_anhydrase,0.4322945857921274
19,dinuc_shuffle,within_family,cxc_chemokine_receptor,0.3461620601553326
19,dinuc_shuffle,within_family,cytochrome_p450,0.4849145225513833
19,dinuc_shuffle,within_family,dopamine_receptor,0.2401321018543851
19,dinuc_shuffle,within_family,ectonucleotide_pyrophosphatase,0.5256908971749313
19,dinuc_shuffle,within_family,ferritin,0.2325993854243098
19,dinuc_shuffle,within_family,flavin_monooxygenase,0.5395238955086521
19,dinuc_shuffle,within_family,globins,0.3791491195258802
19,dinuc_shuffle,within_family,glutamate_metabotropic,0.4352491373688346
19,dinuc_shuffle,within_family,glutaredoxin,0.4646843878965568
19,dinuc_shuffle,within_family,glutathione_peroxidase,0.4133369547546164
19,dinuc_shuffle,within_family,glutathione_s_transferase,0.163760124432193
19,dinuc_shuffle,within_family,guanylate_binding_protein,0.3876152832674571
19,dinuc_shuffle,within_family,heme_oxygenase,0.5888347501555048
19,dinuc_shuffle,within_family,histamine_receptor,0.4374565000896189
19,dinuc_shuffle,within_family,histone_deacetylase_classI,0.5185160319274256
19,dinuc_shuffle,within_family,histone_h4,0.2472527472527472
19,dinuc_shuffle,within_family,hox,0.2809058490401802
19,dinuc_shuffle,within_family,m14_carboxypeptidase,0.5452310903087929
19,dinuc_shuffle,within_family,matrix_metalloproteinase,0.4769347823570625
19,dinuc_shuffle,within_family,metallothionein,0.3387981481094293
19,dinuc_shuffle,within_family,muscarinic_receptor,0.2631334071742325
19,dinuc_shuffle,within_family,nadph_oxidase,0.7823703095812925
19,dinuc_shuffle,within_family,nitric_oxide_synthase,0.3033838188791989
19,dinuc_shuffle,within_family,olfactory_receptors,0.0598694681435468
19,dinuc_shuffle,within_family,opsins,0.4369494638239639
19,dinuc_shuffle,within_family,p2y_receptor,0.2572715328649447
19,dinuc_shuffle,within_family,peroxidase,0.7440239667086546
19,dinuc_shuffle,within_family,peroxiredoxin,0.4648936219840727
19,dinuc_shuffle,within_family,phosphodiesterase,0.6258454310884628
19,dinuc_shuffle,within_family,rab_gtpase,0.3909447323762912
19,dinuc_shuffle,within_family,ras_gtpases,0.2768166065292995
19,dinuc_shuffle,within_family,rho_gtpase,0.3656008403841111
19,dinuc_shuffle,within_family,serine_protease,0.3539983453012316
19,dinuc_shuffle,within_family,serotonin_receptor,0.3373576913226571
19,dinuc_shuffle,within_family,steap_metalloreductase,0.4864071519139847
19,dinuc_shuffle,within_family,sulfotransferase,0.4741818167579407
19,dinuc_shuffle,within_family,taste2_receptor,-0.0791270959777562
19,dinuc_shuffle,within_family,udp_glucuronosyltransferase,0.7211384278229198
19,kmer4_shuffle,within_family,adam_metallopeptidase,0.5658196212663736
19,kmer4_shuffle,within_family,adamts_metallopeptidase,0.6314153009498353
19,kmer4_shuffle,within_family,adrenoceptor,0.2010143213713484
19,kmer4_shuffle,within_family,alcohol_dehydrogenase,0.6372734217654002
19,kmer4_shuffle,within_family,aldehyde_dehydrogenase,0.6065827911724893
19,kmer4_shuffle,within_family,aldo_keto_reductase,0.577204089718112
19,kmer4_shuffle,within_family,alkaline_phosphatase,0.80799927626553
19,kmer4_shuffle,within_family,arachidonate_lipoxygenase,0.4592080973094443
19,kmer4_shuffle,within_family,arf_gtpase,0.3298245636795193
19,kmer4_shuffle,within_family,carbonic_anhydrase,0.4951141802117305
19,kmer4_shuffle,within_family,cxc_chemokine_receptor,0.1016132184073512
19,kmer4_shuffle,within_family,cytochrome_p450,0.5114762657188279
19,kmer4_shuffle,within_family,dopamine_receptor,0.3178267048626405
19,kmer4_shuffle,within_family,ectonucleotide_pyrophosphatase,0.5427250256453641
19,kmer4_shuffle,within_family,ferritin,0.4809671766658513
19,kmer4_shuffle,within_family,flavin_monooxygenase,0.5701750887276615
19,kmer4_shuffle,within_family,globins,0.5149625825915096
19,kmer4_shuffle,within_family,glutamate_metabotropic,0.4602082919581601
19,kmer4_shuffle,within_family,glutaredoxin,0.4582771181232493
19,kmer4_shuffle,within_family,glutathione_peroxidase,0.1390490928874061
19,kmer4_shuffle,within_family,glutathione_s_transferase,0.1984502793119618
19,kmer4_shuffle,within_family,guanylate_binding_protein,0.2991436100131752
19,kmer4_shuffle,within_family,heme_oxygenase,0.5687227866473149
19,kmer4_shuffle,within_family,histamine_receptor,0.4151786607226888
19,kmer4_shuffle,within_family,histone_deacetylase_classI,0.4436686667440707
19,kmer4_shuffle,within_family,histone_h4,0.4409937888198758
19,kmer4_shuffle,within_family,hox,0.2632959110905724
19,kmer4_shuffle,within_family,m14_carboxypeptidase,0.5266914250387135
19,kmer4_shuffle,within_family,matrix_metalloproteinase,0.4782544075648178
19,kmer4_shuffle,within_family,metallothionein,-0.0032054214923333
19,kmer4_shuffle,within_family,muscarinic_receptor,0.3408377736257056
19,kmer4_shuffle,within_family,nadph_oxidase,0.7677649445985982
19,kmer4_shuffle,within_family,nitric_oxide_synthase,0.3884888161012383
19,kmer4_shuffle,within_family,olfactory_receptors,0.0405846080038493
19,kmer4_shuffle,within_family,opsins,0.4013768598597647
19,kmer4_shuffle,within_family,p2y_receptor,0.1658752841320566
19,kmer4_shuffle,within_family,peroxidase,0.7180100137832122
19,kmer4_shuffle,within_family,peroxiredoxin,0.3574824759773536
19,kmer4_shuffle,within_family,phosphodiesterase,0.6141150774116629
19,kmer4_shuffle,within_family,rab_gtpase,0.4428538275022764
19,kmer4_shuffle,within_family,ras_gtpases,0.2630489546451313
19,kmer4_shuffle,within_family,rho_gtpase,0.3403615983654935
19,kmer4_shuffle,within_family,serine_protease,0.3464201109370972
19,kmer4_shuffle,within_family,serotonin_receptor,0.2996563461557767
19,kmer4_shuffle,within_family,steap_metalloreductase,0.2916694661064221
19,kmer4_shuffle,within_family,sulfotransferase,0.5317070941135625
19,kmer4_shuffle,within_family,taste2_receptor,0.0610037742516455
19,kmer4_shuffle,within_family,udp_glucuronosyltransferase,0.6111726508785332
19,kmer6_shuffle,within_family,adam_metallopeptidase,0.6140011702007051
19,kmer6_shuffle,within_family,adamts_metallopeptidase,0.6495684557123866
19,kmer6_shuffle,within_family,adrenoceptor,0.222070663070966
19,kmer6_shuffle,within_family,alcohol_dehydrogenase,0.7136606708799221
19,kmer6_shuffle,within_family,aldehyde_dehydrogenase,0.5781367292205967
19,kmer6_shuffle,within_family,aldo_keto_reductase,0.5885379267357571
19,kmer6_shuffle,within_family,alkaline_phosphatase,0.8275468081969629
19,kmer6_shuffle,within_family,arachidonate_lipoxygenase,0.5046972443510095
19,kmer6_shuffle,within_family,arf_gtpase,0.358444084672137
19,kmer6_shuffle,within_family,carbonic_anhydrase,0.3569408162231473
19,kmer6_shuffle,within_family,cxc_chemokine_receptor,0.2319533132381676
19,kmer6_shuffle,within_family,cytochrome_p450,0.4629201798144433
19,kmer6_shuffle,within_family,dopamine_receptor,0.254518543693181
19,kmer6_shuffle,within_family,ectonucleotide_pyrophosphatase,0.5127803940838531
19,kmer6_shuffle,within_family,ferritin,0.3428878917718722
19,kmer6_shuffle,within_family,flavin_monooxygenase,0.5050856332622226
19,kmer6_shuffle,within_family,globins,0.4806143673560695
19,kmer6_shuffle,within_family,glutamate_metabotropic,0.4278469949807526
19,kmer6_shuffle,within_family,glutaredoxin,0.5748681652147621
19,kmer6_shuffle,within_family,glutathione_peroxidase,0.3356595005537598
19,kmer6_shuffle,within_family,glutathione_s_transferase,0.2851877577840188
19,kmer6_shuffle,within_family,guanylate_binding_protein,0.25
19,kmer6_shuffle,within_family,heme_oxygenase,0.655411569562513
19,kmer6_shuffle,within_family,histamine_receptor,0.4913293667565368
19,kmer6_shuffle,within_family,histone_deacetylase_classI,0.5032379412713466
19,kmer6_shuffle,within_family,histone_h4,0.4708233795190317
19,kmer6_shuffle,within_family,hox,0.2842737156166345
19,kmer6_shuffle,within_family,m14_carboxypeptidase,0.5242182702764406
19,kmer6_shuffle,within_family,matrix_metalloproteinase,0.4892691031767048
19,kmer6_shuffle,within_family,metallothionein,0.0633504932124326
19,kmer6_shuffle,within_family,muscarinic_receptor,0.241039378496478
19,kmer6_shuffle,within_family,nadph_oxidase,0.7405317379537343
19,kmer6_shuffle,within_family,nitric_oxide_synthase,0.5950757434583672
19,kmer6_shuffle,within_family,olfactory_receptors,0.0868108375090877
19,kmer6_shuffle,within_family,opsins,0.4438567118277007
19,kmer6_shuffle,within_family,p2y_receptor,0.2168127649877522
19,kmer6_shuffle,within_family,peroxidase,0.7330463685370133
19,kmer6_shuffle,within_family,peroxiredoxin,0.4959806357908229
19,kmer6_shuffle,within_family,phosphodiesterase,0.6407588117811018
19,kmer6_shuffle,within_family,rab_gtpase,0.4453707884821065
19,kmer6_shuffle,within_family,ras_gtpases,0.3569734314201208
19,kmer6_shuffle,within_family,rho_gtpase,0.4036927386107035
19,kmer6_shuffle,within_family,serine_protease,0.3589417148813862
19,kmer6_shuffle,within_family,serotonin_receptor,0.2664368100513739
19,kmer6_shuffle,within_family,steap_metalloreductase,0.2235798297822458
19,kmer6_shuffle,within_family,sulfotransferase,0.467599646112912
19,kmer6_shuffle,within_family,taste2_receptor,0.0483830153336808
19,kmer6_shuffle,within_family,udp_glucuronosyltransferase,0.5643900811013111
19,synonymous_recode,within_family,adam_metallopeptidase,0.7803639108521754
19,synonymous_recode,within_family,adamts_metallopeptidase,0.8202848511051133
19,synonymous_recode,within_family,adrenoceptor,0.4623205342368291
19,synonymous_recode,within_family,alcohol_dehydrogenase,0.6373220362525175
19,synonymous_recode,within_family,aldehyde_dehydrogenase,0.7631476970229295
19,synonymous_recode,within_family,aldo_keto_reductase,0.7005660754880931
19,synonymous_recode,within_family,alkaline_phosphatase,0.9523273424202215
19,synonymous_recode,within_family,arachidonate_lipoxygenase,0.6571918795639881
19,synonymous_recode,within_family,arf_gtpase,0.7101574530971552
19,synonymous_recode,within_family,carbonic_anhydrase,0.5990258991062282
19,synonymous_recode,within_family,cxc_chemokine_receptor,0.5549338336395426
19,synonymous_recode,within_family,cytochrome_p450,0.744209163103296
19,synonymous_recode,within_family,dopamine_receptor,0.528723711104824
19,synonymous_recode,within_family,ectonucleotide_pyrophosphatase,0.7895221019097541
19,synonymous_recode,within_family,ferritin,0.4780252453119228
19,synonymous_recode,within_family,flavin_monooxygenase,0.7074621341541094
19,synonymous_recode,within_family,globins,0.5935147869816465
19,synonymous_recode,within_family,glutamate_metabotropic,0.8243821808360919
19,synonymous_recode,within_family,glutaredoxin,0.7318369617387636
19,synonymous_recode,within_family,glutathione_peroxidase,0.6530618612995659
19,synonymous_recode,within_family,glutathione_s_transferase,0.5215391145726066
19,synonymous_recode,within_family,guanylate_binding_protein,0.7227272727272727
19,synonymous_recode,within_family,heme_oxygenase,0.700155504872486
19,synonymous_recode,within_family,histamine_receptor,0.7465563526794505
19,synonymous_recode,within_family,histone_deacetylase_classI,0.8486035977798336
19,synonymous_recode,within_family,histone_h4,0.0598502946329033
19,synonymous_recode,within_family,hox,0.5364521221755191
19,synonymous_recode,within_family,m14_carboxypeptidase,0.7656037330371464
19,synonymous_recode,within_family,matrix_metalloproteinase,0.7709547741486388
19,synonymous_recode,within_family,metallothionein,0.2652461374219548
19,synonymous_recode,within_family,muscarinic_receptor,0.2746415936295415
19,synonymous_recode,within_family,nadph_oxidase,0.8237099399267026
19,synonymous_recode,within_family,nitric_oxide_synthase,0.6358048824942669
19,synonymous_recode,within_family,olfactory_receptors,0.3743764178095209
19,synonymous_recode,within_family,opsins,0.6665617248897034
19,synonymous_recode,within_family,p2y_receptor,0.5944530909916338
19,synonymous_recode,within_family,peroxidase,0.8257120672741275
19,synonymous_recode,within_family,peroxiredoxin,0.8174279341922933
19,synonymous_recode,within_family,phosphodiesterase,0.8251375013616141
19,synonymous_recode,within_family,rab_gtpase,0.7685436398623756
19,synonymous_recode,within_family,ras_gtpases,0.6618757191685547
19,synonymous_recode,within_family,rho_gtpase,0.6692416595180642
19,synonymous_recode,within_family,serine_protease,0.7201234990109091
19,synonymous_recode,within_family,serotonin_receptor,0.5597386784686844
19,synonymous_recode,within_family,steap_metalloreductase,0.6497431615148092
19,synonymous_recode,within_family,sulfotransferase,0.7907429069916604
19,synonymous_recode,within_family,taste2_receptor,0.5088496303366585
19,synonymous_recode,within_family,udp_glucuronosyltransferase,0.8645467277820219
19,missense_subset,within_family,adam_metallopeptidase,0.6947416682654197
19,missense_subset,within_family,adamts_metallopeptidase,0.6767982471977013
19,missense_subset,within_family,adrenoceptor,0.5665848126324285
19,missense_subset,within_family,alcohol_dehydrogenase,0.7521702896034446
19,missense_subset,within_family,aldehyde_dehydrogenase,0.6916515414909488
19,missense_subset,within_family,aldo_keto_reductase,0.6385095946957303
19,missense_subset,within_family,alkaline_phosphatase,0.753390830016217
19,missense_subset,within_family,arachidonate_lipoxygenase,0.7377974329161763
19,missense_subset,within_family,arf_gtpase,0.5836619863481209
19,missense_subset,within_family,carbonic_anhydrase,0.5652882738322327
19,missense_subset,within_family,cxc_chemokine_receptor,0.4400478688291271
19,missense_subset,within_family,cytochrome_p450,0.6591069297290791
19,missense_subset,within_family,dopamine_receptor,0.446380909059004
19,missense_subset,within_family,ectonucleotide_pyrophosphatase,0.6741392718482003
19,missense_subset,within_family,ferritin,0.5746131222880816
19,missense_subset,within_family,flavin_monooxygenase,0.7091148168568787
19,missense_subset,within_family,globins,0.6096844539962273
19,missense_subset,within_family,glutamate_metabotropic,0.7340079540570235
19,missense_subset,within_family,glutaredoxin,0.8027804109874144
19,missense_subset,within_family,glutathione_peroxidase,0.3696827564701314
19,missense_subset,within_family,glutathione_s_transferase,0.5098497206985997
19,missense_subset,within_family,guanylate_binding_protein,0.400790513833992
19,missense_subset,within_family,heme_oxygenase,0.5448683392079618
19,missense_subset,within_family,histamine_receptor,0.7351654247163979
19,missense_subset,within_family,histone_deacetylase_classI,0.8821267670195566
19,missense_subset,within_family,histone_h4,0.3365663322185062
19,missense_subset,within_family,hox,0.4837024132089499
19,missense_subset,within_family,m14_carboxypeptidase,0.6672026068921149
19,missense_subset,within_family,matrix_metalloproteinase,0.500693293795565
19,missense_subset,within_family,metallothionein,0.1991734130319042
19,missense_subset,within_family,muscarinic_receptor,0.4836318330661455
19,missense_subset,within_family,nadph_oxidase,0.8038630256980904
19,missense_subset,within_family,nitric_oxide_synthase,0.7001937143716362
19,missense_subset,within_family,olfactory_receptors,0.3466628643945583
19,missense_subset,within_family,opsins,0.7554076101405802
19,missense_subset,within_family,p2y_receptor,0.4073459009143166
19,missense_subset,within_family,peroxidase,0.7899026237572964
19,missense_subset,within_family,peroxiredoxin,0.7342231145446881
19,missense_subset,within_family,phosphodiesterase,0.7658012710718882
19,missense_subset,within_family,rab_gtpase,0.6325967959144919
19,missense_subset,within_family,ras_gtpases,0.4485711739662225
19,missense_subset,within_family,rho_gtpase,0.551718085420521
19,missense_subset,within_family,serine_protease,0.5563213062588709
19,missense_subset,within_family,serotonin_receptor,0.399326512687738
19,missense_subset,within_family,steap_metalloreductase,0.7107637855458234
19,missense_subset,within_family,sulfotransferase,0.6729425325862938
19,missense_subset,within_family,taste2_receptor,0.1624891573313509
19,missense_subset,within_family,udp_glucuronosyltransferase,0.8552262502797262
19,paired_p3_syn,within_family,adam_metallopeptidase,0.8712695184802244
19,paired_p3_syn,within_family,adamts_metallopeptidase,0.8975327695203601
19,paired_p3_syn,within_family,adrenoceptor,0.4849937570010574
19,paired_p3_syn,within_family,alcohol_dehydrogenase,0.6804500312521702
19,paired_p3_syn,within_family,aldehyde_dehydrogenase,0.8077738398379136
19,paired_p3_syn,within_family,aldo_keto_reductase,0.7439460984893044
19,paired_p3_syn,within_family,alkaline_phosphatase,0.9002586680605256
19,paired_p3_syn,within_family,arachidonate_lipoxygenase,0.7637946842836801
19,paired_p3_syn,within_family,arf_gtpase,0.8213466192531229
19,paired_p3_syn,within_family,carbonic_anhydrase,0.653292917538843
19,paired_p3_syn,within_family,cxc_chemokine_receptor,0.7066128224360889
19,paired_p3_syn,within_family,cytochrome_p450,0.7746293514378338
19,paired_p3_syn,within_family,dopamine_receptor,0.595977100586869
19,paired_p3_syn,within_family,ectonucleotide_pyrophosphatase,0.8280955128025188
19,paired_p3_syn,within_family,ferritin,0.6091536147337123
19,paired_p3_syn,within_family,flavin_monooxygenase,0.7923199286531946
19,paired_p3_syn,within_family,globins,0.6830591247785462
19,paired_p3_syn,within_family,glutamate_metabotropic,0.7353534105433432
19,paired_p3_syn,within_family,glutaredoxin,0.8788586357343411
19,paired_p3_syn,within_family,glutathione_peroxidase,0.6913468362252555
19,paired_p3_syn,within_family,glutathione_s_transferase,0.6246818065782002
19,paired_p3_syn,within_family,guanylate_binding_protein,0.6980895915678523
19,paired_p3_syn,within_family,heme_oxygenase,0.8857350196972839
19,paired_p3_syn,within_family,histamine_receptor,0.835806746364044
19,paired_p3_syn,within_family,histone_deacetylase_classI,0.9190253273422988
19,paired_p3_syn,within_family,histone_h4,0.4884376493072145
19,paired_p3_syn,within_family,hox,0.7344614013373278
19,paired_p3_syn,within_family,m14_carboxypeptidase,0.8002643547185119
19,paired_p3_syn,within_family,matrix_metalloproteinase,0.821113597786496
19,paired_p3_syn,within_family,metallothionein,0.5920202950732744
19,paired_p3_syn,within_family,muscarinic_receptor,0.61273724457538
19,paired_p3_syn,within_family,nadph_oxidase,0.7937292677326511
19,paired_p3_syn,within_family,nitric_oxide_synthase,0.7239127341708472
19,paired_p3_syn,within_family,olfactory_receptors,0.6510252523985044
19,paired_p3_syn,within_family,opsins,0.749594767199362
19,paired_p3_syn,within_family,p2y_receptor,0.639546346270311
19,paired_p3_syn,within_family,peroxidase,0.8141144962307727
19,paired_p3_syn,within_family,peroxiredoxin,0.8653967869051726
19,paired_p3_syn,within_family,phosphodiesterase,0.8561296600688739
19,paired_p3_syn,within_family,rab_gtpase,0.8425648822520877
19,paired_p3_syn,within_family,ras_gtpases,0.7594299715111237
19,paired_p3_syn,within_family,rho_gtpase,0.719337907494746
19,paired_p3_syn,within_family,serine_protease,0.7106946092026665
19,paired_p3_syn,within_family,serotonin_receptor,0.741103311245445
19,paired_p3_syn,within_family,steap_metalloreductase,0.7245239585030795
19,paired_p3_syn,within_family,sulfotransferase,0.7948942716244032
19,paired_p3_syn,within_family,taste2_receptor,0.6315898751614778
19,paired_p3_syn,within_family,udp_glucuronosyltransferase,0.8851056400521642
19,paired_p3_missense,within_family,adam_metallopeptidase,0.7824507428731065
19,paired_p3_missense,within_family,adamts_metallopeptidase,0.7275900711762545
19,paired_p3_missense,within_family,adrenoceptor,0.5610488100980401
19,paired_p3_missense,within_family,alcohol_dehydrogenase,0.6893395374678796
19,paired_p3_missense,within_family,aldehyde_dehydrogenase,0.6908956230263873
19,paired_p3_missense,within_family,aldo_keto_reductase,0.6453622023260386
19,paired_p3_missense,within_family,alkaline_phosphatase,0.8882902443273959
19,paired_p3_missense,within_family,arachidonate_lipoxygenase,0.6623466460189257
19,paired_p3_missense,within_family,arf_gtpase,0.7745944655964939
19,paired_p3_missense,within_family,carbonic_anhydrase,0.4595371185464444
19,paired_p3_missense,within_family,cxc_chemokine_receptor,0.7064803458528982
19,paired_p3_missense,within_family,cytochrome_p450,0.7282472251620671
19,paired_p3_missense,within_family,dopamine_receptor,0.6415161153964928
19,paired_p3_missense,within_family,ectonucleotide_pyrophosphatase,0.6585982776517645
19,paired_p3_missense,within_family,ferritin,0.6612047334204971
19,paired_p3_missense,within_family,flavin_monooxygenase,0.765730117580599
19,paired_p3_missense,within_family,globins,0.7212117961275659
19,paired_p3_missense,within_family,glutamate_metabotropic,0.663577955481802
19,paired_p3_missense,within_family,glutaredoxin,0.8394513421754372
19,paired_p3_missense,within_family,glutathione_peroxidase,0.5518721651036872
19,paired_p3_missense,within_family,glutathione_s_transferase,0.5847979428722349
19,paired_p3_missense,within_family,guanylate_binding_protein,0.3372859025032937
19,paired_p3_missense,within_family,heme_oxygenase,0.8415405349367613
19,paired_p3_missense,within_family,histamine_receptor,0.7438992361460912
19,paired_p3_missense,within_family,histone_deacetylase_classI,0.808280613305947
19,paired_p3_missense,within_family,histone_h4,0.4852842809364548
19,paired_p3_missense,within_family,hox,0.6807872829156807
19,paired_p3_missense,within_family,m14_carboxypeptidase,0.7246820269402288
19,paired_p3_missense,within_family,matrix_metalloproteinase,0.7388276164616796
19,paired_p3_missense,within_family,metallothionein,0.3174948031989864
